,id,alias,name,image_url,is_claimed,is_closed,url,phone,display_phone,review_count,categories__alias,categories__title,rating,location__address1,location__city,location__zip_code,location__country,location__state,location__cross_streets,coordinates__latitude,coordinates__longitude,photos__001,photos__002,photos__003,price,hours__open__is_overnight,hours__open__start,hours__open__end,hours__open__day,hours__hours_type,hours__is_open_now
1115,XSwagBljEsxG2i1rq4GEAQ,almondine-bakery-brooklyn,Almondine Bakery,https://s3-media2.fl.yelpcdn.com/bphoto/Tr4_xRy-r1xxGhqldaqHoA/o.jpg,True,False,https://www.yelp.com/biz/almondine-bakery-brooklyn?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,17187975026.0,(718) 797-5026,324.0,bakeries,Bakeries,4.0,85 Water St,Brooklyn,11201.0,US,NY,Main St & Washington St,40.7033174,-73.99125059999999,https://s3-media2.fl.yelpcdn.com/bphoto/Tr4_xRy-r1xxGhqldaqHoA/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/q7QwnJa8IZ0RTBwfPPjFgw/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/QQExKDju__b4mCVyF_rIFA/o.jpg,$$,False,730.0,1830.0,0.0,REGULAR,True
1122,1Jjg8-vQVRQqqtL4sODi5g,mekelburgs-brooklyn,Mekelburg's,https://s3-media1.fl.yelpcdn.com/bphoto/uJ_g4r9TbqcFWkGsb778gQ/o.jpg,True,False,https://www.yelp.com/biz/mekelburgs-brooklyn?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,17183992337.0,(718) 399-2337,218.0,gourmet,Specialty Food,4.0,293 Grand Ave,Brooklyn,11238.0,US,NY,Greene Ave & Clifton Pl,40.687542,-73.962334,https://s3-media1.fl.yelpcdn.com/bphoto/uJ_g4r9TbqcFWkGsb778gQ/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/OoU2xxlAx1esKo7VjMoMBQ/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/R3Ae_yRe-qxJ-hf7D7VBkw/o.jpg,$$,True,800.0,200.0,0.0,REGULAR,True
1129,cUyfnb3E7HvzNfbTgTjl_Q,despaña-new-york-2,Despaña,https://s3-media1.fl.yelpcdn.com/bphoto/vvSCh8Zs1eQLTkNeRL4lLQ/o.jpg,True,False,https://www.yelp.com/biz/despa%C3%B1a-new-york-2?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,12122195050.0,(212) 219-5050,527.0,spanish,Spanish,4.5,408 Broome St,New York,10013.0,US,NY,Centre St & Lafayette St,40.721068599999995,-73.99790829999999,https://s3-media1.fl.yelpcdn.com/bphoto/vvSCh8Zs1eQLTkNeRL4lLQ/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/4H5NslJOKCbbr1KQbqnM-w/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/qdzgpJ7f4AuVakjJNC4vAA/o.jpg,$$,False,1000.0,1900.0,0.0,REGULAR,True
1136,2sEz9R32BVOCv2QNfNDyCQ,the-pint-shop-new-york-2,The Pint shop,https://s3-media2.fl.yelpcdn.com/bphoto/_KYcxRwpCf0XrPYNk1cs3Q/o.jpg,False,False,https://www.yelp.com/biz/the-pint-shop-new-york-2?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,,,35.0,icecream,Ice Cream & Frozen Yogurt,3.5,459 W 14th St,New York,10014.0,US,NY,10th Ave & Washington St,40.741856,-74.0071724,https://s3-media2.fl.yelpcdn.com/bphoto/_KYcxRwpCf0XrPYNk1cs3Q/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/457lh8yaLGl750FFeOv2Xw/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/yc4Oj0C5XPICgCdYOBXiFA/o.jpg,$$,,,,,,
1137,_eC8r8yMhcmDL7PWmaNK9w,brooklyn-crab-brooklyn,Brooklyn Crab,https://s3-media3.fl.yelpcdn.com/bphoto/kt1XVSO400u6pavXnCJQCw/o.jpg,True,False,https://www.yelp.com/biz/brooklyn-crab-brooklyn?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,17186432722.0,(718) 643-2722,894.0,seafood,Seafood,3.0,24 Reed St,Brooklyn,11231.0,US,NY,Van Brunt St & Conover St,40.675264899999995,-74.016568,https://s3-media3.fl.yelpcdn.com/bphoto/kt1XVSO400u6pavXnCJQCw/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/_9-JYi8fhgVAC8sTsh1QoA/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/wzzyRSTHihNKrkybZWbRkA/o.jpg,$$,False,1130.0,2200.0,0.0,REGULAR,True
1144,4DQ1S0s5ViRsw_wpcT65cw,john-brown-smokehouse-long-island-city-3,John Brown Smokehouse,https://s3-media1.fl.yelpcdn.com/bphoto/tw3mEWskUvAdJXrZPZSvtQ/o.jpg,True,False,https://www.yelp.com/biz/john-brown-smokehouse-long-island-city-3?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,13476171120.0,(347) 617-1120,751.0,smokehouse,Smokehouse,4.0,10-43 44th Dr,Long Island City,11101.0,US,NY,,40.7489,-73.95009,https://s3-media1.fl.yelpcdn.com/bphoto/tw3mEWskUvAdJXrZPZSvtQ/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/1KOzL7LemWgyNXNXHNalmQ/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/6577SNkHkzAx70Rjsb8rXA/o.jpg,$$,False,1130.0,2200.0,0.0,REGULAR,True
1151,UinIRaZuSSYlLrOrhy2V0Q,catfish-brooklyn-2,Catfish,https://s3-media1.fl.yelpcdn.com/bphoto/UZXF4kulahlYaEG5560kGg/o.jpg,True,False,https://www.yelp.com/biz/catfish-brooklyn-2?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,13473053233.0,(347) 305-3233,619.0,bars,Bars,4.0,1433 Bedford Ave,Brooklyn,11216.0,US,NY,Prospect Pl & Park Pl,40.674106,-73.953529,https://s3-media1.fl.yelpcdn.com/bphoto/UZXF4kulahlYaEG5560kGg/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/iTI6LV7-LZVV2A29bqLwRg/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/5ELjb-JfzMlcLLZBmE5l-Q/o.jpg,$$,True,1100.0,200.0,0.0,REGULAR,True
1158,q2VwOuFDRJyIUfUFy8HQzg,suspenders-restaurant-and-bar-new-york-2,Suspenders Restaurant & Bar,https://s3-media3.fl.yelpcdn.com/bphoto/KC8X13imjCE6_vl_Bdc4pQ/o.jpg,True,False,https://www.yelp.com/biz/suspenders-restaurant-and-bar-new-york-2?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,12127325005.0,(212) 732-5005,200.0,gastropubs,Gastropubs,4.0,108 Greenwich St,New York,10006.0,US,NY,Carlisle St & Rector St,40.70861,-74.01361999999999,https://s3-media3.fl.yelpcdn.com/bphoto/KC8X13imjCE6_vl_Bdc4pQ/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/sdbiUJES3v6Q2KCXvcgaDA/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/SWpSAQtkLrExcOkopIOC9A/o.jpg,$$,False,1100.0,0.0,0.0,REGULAR,True
1164,-b3J-5K_beWyGxQ1Id7KQg,jeepney-new-york,Jeepney,https://s3-media1.fl.yelpcdn.com/bphoto/9jirYej5a8viKE1PK8usWw/o.jpg,True,False,https://www.yelp.com/biz/jeepney-new-york?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,12125334121.0,(212) 533-4121,951.0,filipino,Filipino,4.0,201 1st Ave,New York,10003.0,US,NY,13th St & 12th St,40.730294,-73.9835395,https://s3-media1.fl.yelpcdn.com/bphoto/9jirYej5a8viKE1PK8usWw/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/L00YmFa4Lklo7A_NdSP7VA/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/Oj0uKhsm68H3T0hdInTkMw/o.jpg,$$,False,1800.0,2230.0,0.0,REGULAR,False
1173,SP4bvMvxel_UPdof_er3HA,taco-mahal-new-york,Taco Mahal,https://s3-media3.fl.yelpcdn.com/bphoto/dU3-xn1X0jqkTLCXUchw4Q/o.jpg,True,False,https://www.yelp.com/biz/taco-mahal-new-york?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,16467191553.0,(646) 719-1553,400.0,indpak,Indian,4.5,73 7th Ave S,New York,10014.0,US,NY,Commerce St & S 7 Ave,40.732337,-74.003303,https://s3-media3.fl.yelpcdn.com/bphoto/dU3-xn1X0jqkTLCXUchw4Q/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/QmNTPOWIWPhU13T1gWsMgA/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/eHAjd-r2kxkmUc_DX_2SUw/o.jpg,$,False,1100.0,0.0,0.0,REGULAR,True
1180,N5MArV2mu4PRBER8Mapdwg,la-goulette-brooklyn,La Goulette,https://s3-media2.fl.yelpcdn.com/bphoto/mgmI3aENIiYKRrL7C1AZFg/o.jpg,True,False,https://www.yelp.com/biz/la-goulette-brooklyn?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,13476894126.0,(347) 689-4126,278.0,mediterranean,Mediterranean,4.5,159 Grand St,Brooklyn,11249.0,US,NY,,40.71483,-73.96157,https://s3-media2.fl.yelpcdn.com/bphoto/mgmI3aENIiYKRrL7C1AZFg/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/HnEg1zLFb44ge8lyYRayZw/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/oRo_jUOBN54XgapaCw7SCQ/o.jpg,$$,False,1200.0,2130.0,0.0,REGULAR,True
1186,KJTTqIxuB0BEsYxLaYyAZw,tonkatsu-matsunoya-new-york,Tonkatsu Matsunoya,https://s3-media1.fl.yelpcdn.com/bphoto/dHRNjkqcQwzpDWDQOYKzUA/o.jpg,True,False,https://www.yelp.com/biz/tonkatsu-matsunoya-new-york?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,16466928143.0,(646) 692-8143,277.0,japanese,Japanese,4.0,131 E 45th St,New York,10017.0,US,NY,Lexington Ave & 3rd Ave,40.753349304199205,-73.9741592407227,https://s3-media1.fl.yelpcdn.com/bphoto/dHRNjkqcQwzpDWDQOYKzUA/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/8DoNzbyisBDPZffaoJLAvQ/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/wSW7X-GsRjES1n_9MvneYw/o.jpg,$$,False,1130.0,2300.0,0.0,REGULAR,True
1193,XzKGxGoKCCNqTolEPXQwHw,little-egypt-ridgewood,Little Egypt,https://s3-media3.fl.yelpcdn.com/bphoto/sd7aJhRlZSTGqCP_DAaYCA/o.jpg,True,False,https://www.yelp.com/biz/little-egypt-ridgewood?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,13479873860.0,(347) 987-3860,134.0,egyptian,Egyptian,4.5,66-28 Fresh Pond Rd,Ridgewood,11385.0,US,NY,,40.70805,-73.89814,https://s3-media3.fl.yelpcdn.com/bphoto/sd7aJhRlZSTGqCP_DAaYCA/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/Yg8KgDogIYdZy3lLKaGpMA/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/5pOxtOuJU9qsrYIr5rjM_A/o.jpg,$$,False,800.0,2300.0,1.0,REGULAR,True
1199,af_i3fBov6BCMSfp5rrAdg,ramen-lab-new-york-2,Ramen Lab,https://s3-media3.fl.yelpcdn.com/bphoto/sARo0_eIy50kdzHYHaKdIg/o.jpg,True,False,https://www.yelp.com/biz/ramen-lab-new-york-2?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,16466137522.0,(646) 613-7522,291.0,ramen,Ramen,4.0,70 Kenmare St,New York,10012.0,US,NY,Mulberry St & Mott St,40.72099179999999,-73.9963582,https://s3-media3.fl.yelpcdn.com/bphoto/sARo0_eIy50kdzHYHaKdIg/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/WS8xjABeraRWFxeqDx9_KQ/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/zdOeA_NBcRh34YCSEwWWAA/o.jpg,$$,False,1700.0,2200.0,1.0,REGULAR,False
1204,Kh0-HmlgmVUkRxR55_Vn1g,patsys-pizzeria-new-york-7,Patsy's Pizzeria,https://s3-media1.fl.yelpcdn.com/bphoto/hx0TGZYLGItMgrZ6JFW6Xg/o.jpg,True,False,https://www.yelp.com/biz/patsys-pizzeria-new-york-7?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,12125349783.0,(212) 534-9783,722.0,pizza,Pizza,4.0,2287 1st Ave,New York,10035.0,US,NY,117th St & 118th St,40.797129999999996,-73.93481,https://s3-media1.fl.yelpcdn.com/bphoto/hx0TGZYLGItMgrZ6JFW6Xg/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/R06UAhin1-Q3H0rdCanLDA/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/x7y1Onr5rljzmptJaglHmQ/o.jpg,$$,False,1100.0,2300.0,0.0,REGULAR,True
1211,UKy0nNjMkOBEU3dOCH831w,cuba-restaurant-and-rum-bar-new-york,Cuba Restaurant and Rum Bar,https://s3-media2.fl.yelpcdn.com/bphoto/gR2Ht2g1SVYT9QEuDeC35w/o.jpg,True,False,https://www.yelp.com/biz/cuba-restaurant-and-rum-bar-new-york?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,12124207878.0,(212) 420-7878,1411.0,cuban,Cuban,4.0,222 Thompson St,New York,10012.0,US,NY,3rd St & Bleecker St,40.729084,-73.998832,https://s3-media2.fl.yelpcdn.com/bphoto/gR2Ht2g1SVYT9QEuDeC35w/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/t8r-xUPaXhTMopcrIj88ug/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/hAauh6luQaodCIIGkn6I7Q/o.jpg,$$,False,1130.0,2300.0,0.0,REGULAR,True
1218,VzstANC68PM1BbyOcDXEtw,donburiya-new-york-2,Donburiya,https://s3-media3.fl.yelpcdn.com/bphoto/RMA6t-JlvTEQCk3sDSwAVQ/o.jpg,True,False,https://www.yelp.com/biz/donburiya-new-york-2?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,12129807909.0,(212) 980-7909,202.0,japanese,Japanese,4.0,253 W 55th St,New York,10019.0,US,NY,Broadway & 8th Ave,40.76528,-73.98326,https://s3-media3.fl.yelpcdn.com/bphoto/RMA6t-JlvTEQCk3sDSwAVQ/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/kWnkp0VwVNHtzHenIJi8nA/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/Zg7CKj1LEdium82gyvpLtA/o.jpg,$$,False,1200.0,1430.0,0.0,REGULAR,False
1230,Hc2KkfFWYnWYtL11_F40Ew,brooklyn-ice-house-brooklyn,Brooklyn Ice House,https://s3-media1.fl.yelpcdn.com/bphoto/ZPgZWmntl0aSpqjyENwIIg/o.jpg,True,False,https://www.yelp.com/biz/brooklyn-ice-house-brooklyn?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,17182221865.0,(718) 222-1865,207.0,bbq,Barbeque,4.5,318 Van Brunt St,Brooklyn,11231.0,US,NY,Pioneer St & King St,40.679190000000006,-74.011099,https://s3-media1.fl.yelpcdn.com/bphoto/ZPgZWmntl0aSpqjyENwIIg/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/2dxAoEq3durbpLrOSWyK6Q/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/v3nPBQjnleYWQrO8AhfOPg/o.jpg,$,True,1200.0,400.0,0.0,REGULAR,True
1237,pzqb1u_GeU-vkrk_KdFieQ,brooklyn-roasting-company-brooklyn-2,Brooklyn Roasting Company,https://s3-media3.fl.yelpcdn.com/bphoto/KDBnajuPZaXdh1vDL3WHvA/o.jpg,True,False,https://www.yelp.com/biz/brooklyn-roasting-company-brooklyn-2?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,17188551000.0,(718) 855-1000,458.0,coffee,Coffee & Tea,4.0,25 Jay St,Brooklyn,11201.0,US,NY,John St & Plymouth St,40.704228,-73.986241,https://s3-media3.fl.yelpcdn.com/bphoto/KDBnajuPZaXdh1vDL3WHvA/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/vWW0qgdrRm3mYPvitDLqIg/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/jQ5C1rRia0QWppyzxgb69w/o.jpg,$$,False,700.0,1900.0,0.0,REGULAR,True
1244,jhpeHVxJSmGdD61MTrKi7A,salud-bar-and-grill-brooklyn,Salud Bar & Grill,https://s3-media3.fl.yelpcdn.com/bphoto/M-E6HECQz6-XFGQ1CqfM8g/o.jpg,True,False,https://www.yelp.com/biz/salud-bar-and-grill-brooklyn?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,13473657257.0,(347) 365-7257,254.0,latin,Latin American,4.0,1413 Bushwick Ave,Brooklyn,11207.0,US,NY,Chauncey St & Moffat St,40.6846559,-73.9090595,https://s3-media3.fl.yelpcdn.com/bphoto/M-E6HECQz6-XFGQ1CqfM8g/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/p9UEkAWY5Z4kUPw60xWBxg/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/NiSYL6mvBsvutWRK1RX3iA/o.jpg,$$,False,1200.0,0.0,0.0,REGULAR,True
1251,XHhRAKq6DArQXYhkgvwaow,spaghetti-incident-new-york-2,Spaghetti Incident,https://s3-media3.fl.yelpcdn.com/bphoto/IZ_0FxWXYSS1Chcb0igqaw/o.jpg,True,False,https://www.yelp.com/biz/spaghetti-incident-new-york-2?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,16468961446.0,(646) 896-1446,471.0,italian,Italian,4.0,231 Eldridge St,New York,10002.0,US,NY,Houston St & Stanton St,40.722315344143894,-73.9899454318763,https://s3-media3.fl.yelpcdn.com/bphoto/IZ_0FxWXYSS1Chcb0igqaw/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/3O3R-tfKSgQZO4_BE34D3g/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/3neF74MlVTt2nMAK13h_pA/o.jpg,$$,False,1730.0,2230.0,0.0,REGULAR,False
1258,Iqq4qDMOllbq5VWUy2jsug,hawaii-poke-bowl-staten-island,Hawaii Poke Bowl,https://s3-media1.fl.yelpcdn.com/bphoto/ILFeHaVfPoNWoo-3lAUvnQ/o.jpg,True,False,https://www.yelp.com/biz/hawaii-poke-bowl-staten-island?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,17186981918.0,(718) 698-1918,98.0,bubbletea,Bubble Tea,4.5,1430 Richmond Ave,Staten Island,10314.0,US,NY,,40.6133250651476,-74.158935919404,https://s3-media1.fl.yelpcdn.com/bphoto/ILFeHaVfPoNWoo-3lAUvnQ/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/TtxTloW-SSI237aTgPCpJg/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/lUmR6hFNGHb34seGxyy_lw/o.jpg,$$,False,1100.0,2200.0,0.0,REGULAR,True
1265,7xpbioe88rnW7JjzLEQeRg,samurai-papa-brooklyn-2,Samurai Papa,https://s3-media2.fl.yelpcdn.com/bphoto/9zhXHJ1j6hQ-9GltTze6wg/o.jpg,True,False,https://www.yelp.com/biz/samurai-papa-brooklyn-2?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,17185997171.0,(718) 599-7171,233.0,japanese,Japanese,4.5,32 Varet St,Brooklyn,11206.0,US,NY,Graham Ave & Manhattan Ave,40.702892072912,-73.943588398397,https://s3-media2.fl.yelpcdn.com/bphoto/9zhXHJ1j6hQ-9GltTze6wg/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/fAX-5E8YynyU8xtox2mJdw/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/_Hj79g-Fm3useOrur0a-ug/o.jpg,$$,False,1200.0,1530.0,0.0,REGULAR,False
1279,keOMomcnyrJEQvFtfEYadg,swell-dive-brooklyn,Swell Dive,https://s3-media2.fl.yelpcdn.com/bphoto/sRRe01ggqNcczvqny-LJEA/o.jpg,True,False,https://www.yelp.com/biz/swell-dive-brooklyn?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,19176524779.0,(917) 652-4779,74.0,filipino,Filipino,4.0,1013 Bedford Ave,Brooklyn,11205.0,US,NY,Clifton Pl & Lafayette Ave,40.689183858613,-73.9549609646201,https://s3-media2.fl.yelpcdn.com/bphoto/sRRe01ggqNcczvqny-LJEA/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/J63BmktUmJwJb7QoWEU1ZA/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/39AsEgVuM0IoYjiqtxdjbQ/o.jpg,$$,False,800.0,0.0,0.0,REGULAR,True
1286,Pfjb9Rn5Th7R-pLXVARwlA,jin-ramen-west-harlem-new-york,Jin Ramen - West Harlem,https://s3-media1.fl.yelpcdn.com/bphoto/k-jRBnEZkITJ1mZBMmGFrw/o.jpg,True,False,https://www.yelp.com/biz/jin-ramen-west-harlem-new-york?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,16465592862.0,(646) 559-2862,970.0,ramen,Ramen,4.0,3183 Broadway,New York,10027.0,US,NY,Tiemann Pl & 125th St,40.8154774,-73.9587672,https://s3-media1.fl.yelpcdn.com/bphoto/k-jRBnEZkITJ1mZBMmGFrw/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/usWj1UZYUUpGdKSgFDyMvA/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/-hZfKL3Do2tVIAEKGbN2yg/o.jpg,$$,False,1130.0,1530.0,0.0,REGULAR,False
1300,zYYx6zMrdWKJj623Y2ZZXw,tapanju-new-york,Tapanju,https://s3-media1.fl.yelpcdn.com/bphoto/La0ORd9JNz9NIrB76gxaBg/o.jpg,True,False,https://www.yelp.com/biz/tapanju-new-york?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,12127775060.0,(212) 777-5060,92.0,tapasmallplates,Tapas/Small Plates,4.5,235 E 4th St,New York,10009.0,US,NY,Avenue B & Avenue A,40.723459999999996,-73.9827,https://s3-media1.fl.yelpcdn.com/bphoto/La0ORd9JNz9NIrB76gxaBg/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/C0qa2WX5v1ZmrqaHtDXU6Q/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/izzTMMk7u1mpcEH1KKInqw/o.jpg,$$,False,1700.0,2230.0,1.0,REGULAR,False
1306,b9Qd4jaxugk7Zo7LE_lLrg,oddfellows-ice-cream-co-dumbo-3,OddFellows Ice Cream Co.,https://s3-media3.fl.yelpcdn.com/bphoto/DQ7KkvvnDts68qXJA9OhUw/o.jpg,True,False,https://www.yelp.com/biz/oddfellows-ice-cream-co-dumbo-3?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,,,3.0,icecream,Ice Cream & Frozen Yogurt,5.0,60 Water St,Dumbo,11201.0,US,NY,,40.702953,-73.992076,https://s3-media3.fl.yelpcdn.com/bphoto/DQ7KkvvnDts68qXJA9OhUw/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/ZCAnHdlyANNqCuiy4Fu9Ew/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/tJ5AxYjjN7nng6jICwM1LQ/o.jpg,,False,1200.0,2200.0,0.0,REGULAR,True
